Date,Ticker,Open,High,Low,Close,Volume,Shares,Purchase_Price,Purchase_Date,Asset_Name,Asset_Class,Position_Value,Cost_Basis,Unrealized_Gain,Unrealized_Gain_Pct,Price_Change,Price_Change_Pct
2025-03-21,JPM,233.03175603733484,237.43154526163565,231.7480798478655,236.77500915527344,19326900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,47355.00183105469,33700.0,13655.001831054688,40.51929326722459,2.5673675537109375,1.0961929064972953
2025-03-24,JPM,240.54764300232483,243.69315205594,239.49914995258573,243.0758056640625,9422700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48615.1611328125,33700.0,14915.1611328125,44.25863837629822,6.3007965087890625,2.661090176394887
2025-03-25,JPM,244.30068326517667,246.76026012430495,242.6446375582317,246.0841217041016,9287700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,49216.82434082032,33700.0,15516.82434082032,46.04398914190006,3.008316040039091,1.2376040601081773
2025-03-26,JPM,247.52459140779072,249.5529917555044,244.7612456285821,245.9861297607422,12779300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,49197.22595214844,33700.0,15497.225952148438,45.98583368590041,-0.09799194335940342,-0.03982050637026946
2025-03-27,JPM,244.51625533302644,245.60395298055693,242.21346731053447,243.13458251953125,8022500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48626.91650390625,33700.0,14926.91650390625,44.2935207831046,-2.8515472412109375,-1.1592309062240624
2025-03-28,JPM,241.9783222140493,244.49667631604888,236.2654605973164,237.9705047607422,11978400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,47594.10095214844,33700.0,13894.100952148438,41.2287862081556,-5.1640777587890625,-2.123958552203997
2025-03-31,JPM,234.5996231402057,240.92002258119436,232.5908100746605,240.37127685546875,13603000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48074.25537109375,33700.0,14374.25537109375,42.65357676882419,2.4007720947265625,1.0088527975936845
2025-04-01,JPM,237.74512439898524,240.7534472408419,236.04009512254532,238.7642364501953,8054700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,47752.84729003906,33700.0,14052.847290039062,41.69984359062036,-1.6070404052734375,-0.6685659061667848
2025-04-02,JPM,236.74561869740597,242.28208917285224,236.6084322682575,240.88082885742188,7758800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48176.165771484375,33700.0,14476.165771484375,42.95598151775779,2.1165924072265625,0.8864779913000387
2025-04-03,JPM,229.56290134081743,230.41541595904243,222.73294584761328,224.0950164794922,17188500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,44819.00329589844,33700.0,11119.003295898438,32.99407506201317,-16.785812377929688,-6.968513209436544
2025-04-04,JPM,212.2834044818624,214.63980786720015,205.9930827481223,207.32411193847656,27170700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,41464.82238769531,33700.0,7764.8223876953125,23.041015987226444,-16.770904541015625,-7.483836456733695
2025-04-07,JPM,202.87751892186452,218.92867162545016,199.318263676067,211.42564392089844,22914400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,42285.12878417969,33700.0,8585.128784179688,25.475159596972368,4.101531982421875,1.978318847756122
2025-04-08,JPM,220.3780027140348,224.63726902095289,210.25236301213724,213.82147216796875,19485700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,42764.29443359375,33700.0,9064.29443359375,26.89701612342359,2.3958282470703125,1.133177699090604
2025-04-09,JPM,209.51290511747,234.14175911605213,208.03399049311145,231.0458984375,24022400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,46209.1796875,33700.0,12509.1796875,37.11922755934718,17.22442626953125,8.05551757496108
2025-04-10,JPM,226.76691650517765,227.11200261323083,217.00608568202185,223.91754150390625,18896400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,44783.50830078125,33700.0,11083.50830078125,32.88874866700668,-7.12835693359375,-3.0852557789603163
2025-04-11,JPM,223.12876931722607,235.22629475740231,221.83718632835735,232.87974548339844,20284500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,46575.94909667969,33700.0,12875.949096679688,38.20756408510293,8.962203979492188,4.002457297136708
2025-04-14,JPM,233.76711210699776,236.4094323607213,230.34588838919925,231.42056274414065,13017800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,46284.11254882813,33700.0,12584.112548828132,37.34158026358496,-1.459182739257784,-0.626582074035209
2025-04-15,JPM,232.7811727531539,235.29531563163076,229.5472805772304,229.85292053222656,10912900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,45970.58410644531,33700.0,12270.584106445312,36.41122880250835,-1.567642211914091,-0.6773997061131021
2025-04-16,JPM,228.73880396905287,230.29659590484752,224.72600824712575,226.3824005126953,9322300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,45276.48010253906,33700.0,11576.480102539062,34.35157300456695,-3.47052001953125,-1.5098872842229882
2025-04-17,JPM,227.5556737150443,231.04590571903623,227.30918793654973,228.69937133789065,9557900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,45739.87426757813,33700.0,12039.874267578132,35.726629874119084,2.316970825195341,1.0234765688269087
2025-04-21,JPM,227.3880642626133,228.5514699110948,223.15835989610852,225.7711181640625,8716200.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,45154.2236328125,33700.0,11454.2236328125,33.98879416264837,-2.9282531738281534,-1.2803940634807498
2025-04-22,JPM,228.7190652883736,232.67270656039176,228.11763942409857,232.2783203125,10701400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,46455.6640625,33700.0,12755.6640625,37.850635200296736,6.5072021484375,2.8822119504714028
2025-04-23,JPM,236.8432467380296,243.3208849193309,236.6263380579327,237.4939727783203,14126800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,47498.79455566406,33700.0,13798.794555664062,40.94597790998238,5.2156524658203125,2.2454323153376254
2025-04-24,JPM,236.36999583866177,242.0194453891773,234.2403552074537,241.20111083984372,9055200.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48240.22216796874,33700.0,14540.222167968743,43.146059845604576,3.707138061523409,1.5609398496119642
2025-04-25,JPM,241.2109626613224,242.1673286292997,238.35173381630173,240.12643432617188,8588600.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48025.286865234375,33700.0,14325.286865234375,42.50826962977559,-1.0746765136718466,-0.4455520581683525
2025-04-28,JPM,241.12224659361283,243.3701956996928,237.45453699015647,239.80108642578125,7394300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,47960.21728515625,33700.0,14260.21728515625,42.31518482242211,-0.325347900390625,-0.13549024758711115
2025-04-29,JPM,238.7855619708841,241.80254545200495,238.29259042052325,241.181396484375,7216800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48236.279296875,33700.0,14536.279296875,43.13435993137983,1.38031005859375,0.5756062573223364
2025-04-30,JPM,237.8193419445802,241.7729683625272,235.07840628381985,241.181396484375,12991700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48236.279296875,33700.0,14536.279296875,43.13435993137983,0.0,0.0
2025-05-01,JPM,239.42642201137784,244.957563478491,238.76584193081504,243.41949462890625,8689600.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,48683.89892578125,33700.0,14983.89892578125,44.46260808837167,2.23809814453125,0.9279729602511999
2025-05-02,JPM,247.72805089612245,250.0548771482027,245.9533654016641,248.96047973632807,7165000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,49792.09594726561,33700.0,16092.09594726561,47.75102654974959,5.540985107421818,2.27631115407132
2025-05-05,JPM,247.64915944923072,251.5732234834037,247.06745668062948,249.009765625,5450700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,49801.953125,33700.0,16101.953125,47.78027633531157,0.04928588867193184,0.019796671634031426
2025-05-06,JPM,246.485764667048,249.09850775479987,245.49982160837985,245.74630737304688,6369900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,49149.261474609375,33700.0,15449.261474609375,45.843505859375,-3.263458251953125,-1.3105744040849299
2025-05-07,JPM,246.33787880460855,248.90132172618289,245.332212674084,245.88433837890625,8724100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,49176.86767578125,33700.0,15476.86767578125,45.92542337027077,0.138031005859375,0.056168089496400064
2025-05-08,JPM,248.03371181647788,252.283124152028,248.0139887421597,249.9069976806641,8320100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,49981.39953613282,33700.0,16281.39953613282,48.31275826745644,4.022659301757841,1.635996553614949
2025-05-09,JPM,250.92251356291575,251.91831065658968,248.7928729020058,249.52247619628903,5087600.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,49904.495239257805,33700.0,16204.495239257805,48.08455560610625,-0.38452148437505684,-0.15386583326746361
2025-05-12,JPM,259.2044138384585,259.8945859876247,255.0634712092411,256.3944702148437,9603900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,51278.894042968735,33700.0,17578.894042968735,52.162890335218805,6.871994018554659,2.7540581206595416
2025-05-13,JPM,257.3607489039017,259.96365336015776,256.72976091028096,259.3129272460937,8589000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,51862.585449218735,33700.0,18162.585449218735,53.89491231222176,2.91845703125,1.1382683209994804
2025-05-14,JPM,259.30304054504273,262.8918879441619,258.60302935469,261.90594482421875,8643100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52381.18896484375,33700.0,18681.18896484375,55.433795147904306,2.593017578125057,0.9999569268153818
2025-05-15,JPM,263.217209377267,265.7313520440172,261.038283726844,263.7298889160156,9214600.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52745.977783203125,33700.0,19045.977783203125,56.516254549564174,1.823944091796875,0.696411871452951
2025-05-16,JPM,263.73979601264045,264.6862930239907,260.9890061640004,263.7989501953125,8932900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52759.7900390625,33700.0,19059.7900390625,56.55724047199555,0.069061279296875,0.026186368022496076
2025-05-19,JPM,261.817181246086,264.5482629218792,258.2480719963219,261.1566162109375,12145000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52231.3232421875,33700.0,18531.3232421875,54.989089739428785,-2.642333984375,-1.0016468914749832
2025-05-20,JPM,258.8297593604445,262.9115780411088,258.6128506853088,261.9453430175781,8436300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52389.068603515625,33700.0,18689.068603515625,55.457176865031535,0.788726806640625,0.3020129522598669
2025-05-21,JPM,260.6340439477094,261.91575784118834,257.064935021364,257.3705749511719,7464000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,51474.114990234375,33700.0,17774.114990234375,52.74218097992396,-4.57476806640625,-1.7464590183988271
2025-05-22,JPM,255.79307750804892,258.6128603010642,255.2310827258566,257.0057983398437,6514100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,51401.159667968735,33700.0,17701.159667968735,52.525696344120874,-0.36477661132818184,-0.1417320575195502
2025-05-23,JPM,253.20005483078515,258.30723306371834,252.40144329619352,257.04522705078125,6671800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,51409.04541015625,33700.0,17709.04541015625,52.54909617257047,0.03942871093755684,0.015341564739879132
2025-05-27,JPM,258.35653699260183,261.5706910214846,258.30722178470336,261.56085205078125,7506600.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52312.17041015625,33700.0,18612.17041015625,55.22899231500371,4.515625,1.756743376179437
2025-05-28,JPM,262.49747628554394,262.9707397963694,259.2044300052784,259.7861328125,5535400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,51957.2265625,33700.0,18257.2265625,54.17574647626113,-1.77471923828125,-0.6785110326589239
2025-05-29,JPM,261.0776958297107,261.6791367091541,258.8396160390441,260.6537475585937,5081200.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52130.749511718735,33700.0,18430.749511718735,54.69065137008526,0.8676147460936932,0.3339726938850429
2025-05-30,JPM,259.7467447472313,261.6002926650584,259.03686444878326,260.2890014648437,10977700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52057.800292968735,33700.0,18357.800292968735,54.474184845604555,-0.36474609375,-0.13993510439285206
2025-06-02,JPM,259.3227361836595,261.3044913883967,258.21848475626587,260.939697265625,6011200.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52187.939453125,33700.0,18487.939453125,54.86035446031158,0.6506958007813068,0.24998974106449356
2025-06-03,JPM,260.02276495317653,262.83267850504353,259.184707363763,262.52703857421875,6998400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52505.40771484375,33700.0,18805.40771484375,55.80239677995178,1.58734130859375,0.6083172952323634
2025-06-04,JPM,262.18197450214643,263.3650880431389,260.4664132303892,260.505859375,5915700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52101.171875,33700.0,18401.171875,54.602883902077146,-2.02117919921875,-0.769893726069415
2025-06-05,JPM,261.0185511699558,261.0185511699558,256.65083071751394,258.2677917480469,8173800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,51653.558349609375,33700.0,17953.558349609375,53.27465385640764,-2.238067626953125,-0.8591237188762868
2025-06-06,JPM,260.61431507286125,262.90171018684686,260.5453219261883,261.9946594238281,7738100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52398.931884765625,33700.0,18698.931884765625,55.4864447619158,3.72686767578125,1.4430245639831751
2025-06-09,JPM,262.26085974590114,264.13414558351,259.6481165969787,262.9904479980469,8285000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52598.089599609375,33700.0,18898.089599609375,56.077417209523375,0.99578857421875,0.3800797223915353
2025-06-10,JPM,262.1425742010461,265.12011173513696,262.1129971095637,264.8243408203125,7538100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52964.8681640625,33700.0,19264.8681640625,57.16578090226261,1.833892822265625,0.6973229774030587
2025-06-11,JPM,264.9031944101953,265.8299833646017,262.05383439482847,264.3806457519531,7434100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52876.129150390625,33700.0,19176.129150390625,56.9024603869158,-0.443695068359375,-0.16754315973561695
2025-06-12,JPM,263.108754096244,264.518675558384,261.41296089523235,264.4693603515625,6618000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52893.8720703125,33700.0,19193.8720703125,56.9551100009273,0.088714599609375,0.03355563315046162
2025-06-13,JPM,261.3537943064321,263.2665264050775,259.01711387885933,261.22564697265625,7098300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,52245.12939453125,33700.0,18545.12939453125,55.03005755053783,-3.24371337890625,-1.2264987424608798
2025-06-16,JPM,263.2468158366327,267.91033767567086,263.0989303847809,266.5595703125,8566000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,53311.9140625,33700.0,19611.9140625,58.19559068991098,5.33392333984375,2.0418834833633603
2025-06-17,JPM,264.4003851091389,266.78635065847226,264.03556087289496,265.7313842773437,6739300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,53146.276855468735,33700.0,19446.276855468735,57.704085624536305,-0.8281860351563068,-0.310694541631118
2025-06-18,JPM,266.20462172672063,273.81610322556173,265.92855887810333,270.10894775390625,9586400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,54021.78955078125,33700.0,20321.78955078125,60.302046144751486,4.377563476562557,1.6473641186445898
2025-06-20,JPM,271.6963637187332,273.40202612817967,269.9610941294445,271.1343688964844,13969700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,54226.873779296875,33700.0,20526.873779296875,60.910604686340875,1.025421142578125,0.37963242280754095
2025-06-23,JPM,271.1934990823813,274.6344307766452,268.2849549834157,274.3583679199219,8094600.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,54871.673583984375,33700.0,21171.673583984375,62.82395722250557,3.2239990234375,1.1890779603335178
2025-06-24,JPM,276.2711076585184,278.7359654088068,275.580965541595,277.3063659667969,9267900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,55461.273193359375,33700.0,21761.273193359375,64.57351095952338,2.947998046875,1.0745063360835472
2025-06-25,JPM,277.5429742316298,280.283894762949,276.96127143090536,280.0669860839844,6826900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56013.397216796875,33700.0,22313.397216796875,66.2118611774388,2.7606201171875,0.9955127094046112
2025-06-26,JPM,280.69798294148404,285.34176602692577,280.47120522055536,284.6910400390625,8942100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56938.2080078125,33700.0,23238.2080078125,68.9561068481083,4.624053955078125,1.6510528497962529
2025-06-27,JPM,281.79238274090324,284.6417726184297,281.0332174188349,283.0740966796875,17868600.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56614.8193359375,33700.0,22914.8193359375,67.99649654580861,-1.616943359375,-0.5679642601864598
2025-06-30,JPM,286.31784977059453,288.5362215871362,284.8586733435247,285.8347473144531,12689200.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57166.949462890625,33700.0,23466.949462890625,69.63486487504636,2.760650634765625,0.9752395811367442
2025-07-01,JPM,286.8009917731804,287.0376084797312,282.5614185530472,286.3277282714844,9338300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57265.545654296875,33700.0,23565.545654296875,69.92743517595513,0.49298095703125,0.17247061865746094
2025-07-02,JPM,287.93483189106854,288.70386630697305,285.6277286433551,287.8953857421875,8158700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57579.0771484375,33700.0,23879.0771484375,70.85779569269289,1.567657470703125,0.5475045955789293
2025-07-03,JPM,289.43094323142554,293.6413883261785,288.4996894270786,293.2451171875,6541600.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58649.0234375,33700.0,24949.0234375,74.03271049703264,5.3497314453125,1.8582206281358093
2025-07-07,JPM,292.50209620860613,293.28475211178096,287.38020030669605,289.25262451171875,8825700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57850.52490234375,33700.0,24150.52490234375,71.66327864196958,-3.99249267578125,-1.36148649773713
2025-07-08,JPM,286.5777506799395,287.0037716436535,277.7011499441943,280.1481628417969,15440900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56029.632568359375,33700.0,22329.632568359375,66.26003729483494,-9.104461669921875,-3.14758135221449
2025-07-09,JPM,284.50723352964,284.52706674085863,279.8509941598734,280.524658203125,11273800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56104.931640625,33700.0,22404.931640625,66.48347667841247,0.376495361328125,0.13439151537135707
2025-07-10,JPM,280.3661135119623,285.6266908203048,280.3661135119623,285.5078125,8410900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57101.5625,33700.0,23401.5625,69.44083827893175,4.983154296875,1.7763694388914564
2025-07-11,JPM,282.86266052650467,284.70536526736765,281.0100694142449,284.190185546875,7384700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56838.037109375,33700.0,23138.037109375,68.65886382603857,-1.317626953125,-0.46150294157887295
2025-07-14,JPM,284.39822720712635,286.60745309571854,282.6050754191309,286.0130615234375,9079900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57202.6123046875,33700.0,23502.6123046875,69.74068933141692,1.8228759765625,0.6414281946629075
2025-07-15,JPM,285.3196042033426,289.2328539238584,282.82306855064246,283.8830871582031,12526100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56776.617431640625,33700.0,23076.617431640625,68.47660958943806,-2.129974365234375,-0.7447122707925136
2025-07-16,JPM,285.7158562387447,288.0241878683028,280.3760366699049,283.1598815917969,9979800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56631.976318359375,33700.0,22931.976318359375,68.04740747287649,-0.72320556640625,-0.25475472091199824
2025-07-17,JPM,280.8020357673763,287.5981754634707,280.8020357673763,287.201904296875,8509500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57440.380859375,33700.0,23740.380859375,70.44623400408013,4.042022705078125,1.4274701212458885
2025-07-18,JPM,286.825430293332,289.7777063567027,285.54745807447995,288.55914306640625,12217000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57711.82861328125,33700.0,24011.82861328125,71.25171695335682,1.35723876953125,0.4725730398111416
2025-07-21,JPM,288.291651952566,291.44204831578946,287.8755476057488,288.2619323730469,7898100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57652.386474609375,33700.0,23952.386474609375,71.07533078519103,-0.297210693359375,-0.10299818962623553
2025-07-22,JPM,288.7870071326712,290.8971880427412,286.4885921354602,288.7176513671875,6717500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57743.5302734375,33700.0,24043.5302734375,71.34578716153561,0.455718994140625,0.15809197919025575
2025-07-23,JPM,290.1145172431339,294.2258869019811,289.8272078248217,293.998046875,7083500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58799.609375,33700.0,25099.609375,74.47955304154303,5.2803955078125,1.8289132939423025
2025-07-24,JPM,294.6519062776982,296.80169301766455,293.443259686642,293.7899780273437,7001200.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58757.995605468735,33700.0,25057.995605468735,74.35607004590129,-0.20806884765630684,-0.07077218704951704
2025-07-25,JPM,293.93864551661835,296.1181521271809,293.20551208711413,295.8407592773437,5918500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59168.151855468735,33700.0,25468.151855468735,75.57315090643542,2.05078125,0.6980432973820339
2025-07-28,JPM,294.8896814285751,296.64319715105114,294.05750293823644,295.50390625,5840400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59100.78125,33700.0,25400.78125,75.3732381305638,-0.33685302734369316,-0.11386295389672618
2025-07-29,JPM,297.2078944197032,298.485896831102,293.44327318380715,294.27545166015625,7635700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58855.09033203125,33700.0,25155.09033203125,74.64418496151706,-1.22845458984375,-0.4157151779931034
2025-07-30,JPM,294.65191611543503,297.8121988713861,294.6122799312847,296.8413391113281,8061700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59368.267822265625,33700.0,25668.267822265625,76.16696683164874,2.565887451171875,0.8719339097761569
2025-07-31,JPM,296.3559134765009,298.17878493737805,292.7497765059144,293.4828796386719,14749700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58696.575927734375,33700.0,24996.575927734375,74.17381580930082,-3.35845947265625,-1.131398841788911
2025-08-01,JPM,287.6972620199026,289.0842262737886,281.5945890692511,286.6768493652344,12007100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57335.369873046875,33700.0,23635.369873046875,70.1346287034032,-6.8060302734375,-2.319055299517603
2025-08-04,JPM,287.5585597880286,291.5807709484115,287.5585597880286,291.5213317871094,6649500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58304.266357421875,33700.0,24604.266357421875,73.00969245525779,4.844482421875,1.689875702416055
2025-08-05,JPM,291.9473110106125,293.03707931410463,284.56663635989554,288.658203125,7182300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57731.640625,33700.0,24031.640625,71.31050630563797,-2.863128662109375,-0.9821335010229193
2025-08-06,JPM,289.5795373797788,290.5603439597299,287.4594701868467,288.6383972167969,6330200.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57727.679443359375,33700.0,24027.679443359375,71.29875205744621,-0.019805908203125,-0.0068613702949416044
2025-08-07,JPM,290.21359744338497,290.72874689730406,283.7443736390337,284.2694396972656,8057100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,56853.887939453125,33700.0,23153.887939453125,68.70589893012796,-4.36895751953125,-1.5136439093547671
2025-08-08,JPM,286.2904939677283,288.51955337300967,282.0602152135648,286.0725402832031,6634100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57214.508056640625,33700.0,23514.508056640625,69.77598829863688,1.8031005859375,0.6342927990633518
2025-08-11,JPM,286.7065672685148,288.6087112580965,286.0923424049315,286.8650817871094,5510100.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57373.016357421875,33700.0,23673.016357421875,70.24633933953078,0.79254150390625,0.27704214571648844
2025-08-12,JPM,288.78700908878795,292.00676133420325,287.6378015823982,290.1244506835937,8570900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58024.890136718735,33700.0,24324.890136718735,72.18068289827518,3.259368896484318,1.1362027320227064
2025-08-13,JPM,291.2142024521843,291.80859403066296,284.4873889092739,287.8260192871094,8420400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57565.203857421875,33700.0,23865.203857421875,70.81662865703821,-2.298431396484318,-0.7922225758872581
2025-08-14,JPM,287.87557367248905,291.46190791598,286.9443500187198,291.4222717285156,6322400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58284.454345703125,33700.0,24584.454345703125,72.95090310297662,3.59625244140625,1.2494535588941869
2025-08-15,JPM,292.0959281808534,292.7497892060912,287.1226600740198,287.7864074707031,7340500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57557.281494140625,33700.0,23857.281494140625,70.79312016065468,-3.6358642578125,-1.2476274501077356
2025-08-18,JPM,287.3009827951957,289.1832935323159,285.7257844830691,288.8167419433594,5386900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57763.348388671875,33700.0,24063.348388671875,71.4045946251391,1.03033447265625,0.35802054784714876
2025-08-19,JPM,288.12323486532705,289.7579025190641,286.83534604543564,287.954833984375,6031500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57590.966796875,33700.0,23890.966796875,70.8930765485905,-0.861907958984375,-0.29842728409192887
2025-08-20,JPM,288.1034273576763,290.59996282013503,284.5963656911944,289.5201110839844,7374200.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57904.022216796875,33700.0,24204.022216796875,71.82202438218658,1.565277099609375,0.5435842413030301
2025-08-21,JPM,289.2229206266122,290.04518252461884,286.77590767522184,288.7572937011719,6624000.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,57751.458740234375,33700.0,24051.458740234375,71.36931376924147,-0.7628173828125,-0.26347647490063686
2025-08-22,JPM,290.4711947382056,294.3943304858857,287.42976002403793,293.4828796386719,8552800.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58696.575927734375,33700.0,24996.575927734375,74.17381580930082,4.7255859375,1.636525220516294
2025-08-25,JPM,293.4828900064588,294.58257497799383,291.4024588552954,292.1553649902344,5856300.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,58431.072998046875,33700.0,24731.072998046875,73.38597328797293,-1.3275146484375,-0.45233120585156383
2025-08-26,JPM,291.42226929827126,295.9596301346493,290.7684082615478,295.7912292480469,6714700.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59158.245849609375,33700.0,25458.245849609375,75.54375623029487,3.6358642578125,1.2444968306277726
2025-08-27,JPM,294.48349281779485,298.2679473154416,294.2754557542009,296.4945983886719,6056500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59298.919677734375,33700.0,25598.919677734375,75.96118598734236,0.703369140625,0.23779242623693797
2025-08-28,JPM,297.22769856125745,298.4363452126477,295.9200067981791,298.2679443359375,6410500.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59653.5888671875,33700.0,25953.5888671875,77.01361681658013,1.773345947265625,0.5981039644239905
2025-08-29,JPM,299.2289404362671,300.1304747492805,296.94044188536884,298.6147155761719,6796400.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59722.943115234375,33700.0,26022.943115234375,77.21941577220883,0.346771240234375,0.11626165225580021
2025-09-02,JPM,297.4654912302876,297.6636116910732,291.7590898491636,296.91070556640625,7221900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59382.14111328125,33700.0,25682.14111328125,76.2081338673034,-1.704010009765625,-0.5706383245305813
2025-09-03,JPM,297.77260531660534,297.77260531660534,293.62159918539595,296.72247314453125,6316900.0,200,168.5,15/01/2025,JPMorgan Chase,Equity,59344.49462890625,33700.0,25644.49462890625,76.09642323117582,-0.188232421875,-0.06339698042073794
