Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,QQQ,QQQ,QQQ,QQQ,QQQ,AGG,AGG,AGG,AGG,AGG,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,PG,PG,PG,PG,PG,V,V,V,V,V,JNJ,JNJ,JNJ,JNJ,JNJ,VTI,VTI,VTI,VTI,VTI,MSFT,MSFT,MSFT,MSFT,MSFT,SPY,SPY,SPY,SPY,SPY,KO,KO,KO,KO,KO,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,141.1601793715283,152.42906261628312,140.14298415460087,146.34585571289062,76794100,162.0,183.41000366210938,161.3800048828125,175.25999450683594,109327100,407.20423705779143,441.5614201479207,400.95658358107875,422.1806945800781,161557000,96.3367767248629,96.42415786780543,95.15222740257954,95.3464126586914,21796300,87.444123819458,101.73153089146867,86.60427995314998,97.62227630615234,611041300,202.87751892186455,218.92867162545016,199.318263676067,211.42564392089844,22914400,160.41963679203448,161.4390388542025,156.03813883138668,157.0575408935547,15708000,300.44435323230175,320.4461124138292,297.3908678064768,310.6391906738281,12163400,147.96171931513388,149.36036047285884,144.16682112605073,147.31619262695312,18083000,237.93933525504775,254.82311270896514,234.3900716888269,245.5335693359375,16346700,349.00902084094025,369.021730877009,342.9514979578054,355.9517822265625,50425000,484.966562158496,518.6531751879934,477.64034947944,500.0254211425781,256611400,64.80673784603908,67.8890391946576,64.63060570050881,66.90074920654297,34258400,176.59612158290105,193.48835506739644,174.02491207450518,180.84161376953125,160466300
2025-04-08,150.80354683062922,151.82074204837693,142.63609935843277,144.30149841308594,52200200,185.22999572753906,185.89999389648438,168.57000732421875,170.66000366210938,87710400,436.59916084576554,441.56143170449565,408.33022721914836,414.577880859375,101248100,95.24931641827489,95.8221754951566,94.80268442000212,94.85123443603516,13173300,103.79115551332612,105.83078615825814,94.44285411172834,96.28252410888672,476243400,220.3780027140348,224.63726902095286,210.25236301213724,213.82147216796875,19485700,159.0963673513128,160.04716319175077,153.60725260793433,155.2539825439453,11541100,320.5057803033753,324.5240465967075,302.2943222822846,306.6109619140625,9569300,150.2210595143276,150.2210595143276,144.7536775716146,146.70980834960938,12018400,254.2976941856971,255.49729666916988,237.98893670694568,241.65716552734375,11064300,366.2963003111999,371.657542893924,348.38232711080923,352.6693420410156,35868900,517.3544574544211,520.4475157965463,484.93679417196097,492.193603515625,165816600,67.47806531016575,68.47614993643519,66.30385600737418,66.94966888427734,22774400,186.0637635998773,189.69135865616965,168.63337548243626,171.83242797851562,120859500
2025-04-09,144.0222787835972,159.11061702523395,143.51368875470308,158.27293395996094,70406200,172.1199951171875,192.64999389648438,169.92999267578125,191.10000610351562,116804300,414.08962016496724,466.16343342206665,413.9501042914269,464.3399658203125,142876900,94.24925545008875,95.14251951428102,93.82203898126072,95.06484985351562,16244400,98.87204993981901,115.07910675948129,97.51229618216108,114.30924987792969,612918300,209.51290511747,234.14175911605213,208.03399049311142,231.0458984375,24022400,154.24439861876078,161.4194607034519,153.58766587699793,159.106201171875,10670200,303.9951297079855,332.23232541089556,303.9951297079855,330.64093017578125,11361800,139.08087209363867,149.82981429551145,138.39622942054606,147.65850830078125,18773700,239.7734761796794,266.1748352050781,239.54544007316878,266.1748352050781,12138000,351.65482301024804,391.13318598606264,351.2171667990214,388.40777587890625,50199700,489.17988772825765,543.8834838867188,488.7932402716448,543.8834838867188,241867300,66.46041047701569,68.9556144538461,65.8341645511063,68.44678497314453,27918700,171.3640110222038,199.926344669284,171.30421792842867,198.17234802246094,184395900
2025-04-10,156.10888048544342,157.28563866565491,149.51708388683267,152.39913940429688,48022000,185.44000244140625,186.8699951171875,175.85000610351562,181.22000122070312,68302000,451.9442914367033,453.96705879904806,431.0888571820337,444.590576171875,108384100,94.83181254779119,95.01629372158924,94.28808791894535,94.31721496582031,9940000,109.35015243101728,110.83987986480561,99.13200610877084,107.55047607421875,437812400,226.76691650517765,227.11200261323083,217.00608568202182,223.91754150390625,18896400,159.67468870160636,161.8017373911967,157.56726317064133,160.32162475585938,10581600,326.254720048783,328.38321801662227,311.5840984955368,322.8630676269531,8709800,147.07168575832006,147.88348181098718,141.94663274141948,145.4285430908203,13830500,258.8680767878803,259.4133726028131,247.7444264087611,255.2196807861328,7255700,380.02270330397937,381.852888057324,365.8387335220006,379.3164978027344,38024400,527.5754628052078,528.8939971161361,504.92276379554966,520.051025390625,162331200,68.68164453519904,69.67972181728297,67.49764789583374,69.23939514160156,22450200,188.42566697985896,194.1161990933285,182.37634591183127,189.77105712890625,121880000
2025-04-11,152.47891611104427,157.2357840662013,152.39914981719627,156.70724487304688,33636200,179.92999267578125,185.86000061035156,178.0,184.8699951171875,50594300,443.06604289719394,454.1663741146707,439.75786224336997,452.78131103515625,52483800,93.851175946908,94.34635060425988,93.35599388186296,94.22013092041016,8437400,108.4803070767672,111.52975654810143,107.46049556472005,110.90986633300781,313417300,223.12876931722607,235.22629475740231,221.83718632835738,232.87974548339844,20284500,160.1353820818893,164.69332426845705,159.40023156373408,163.6053009033203,8602800,322.6840158208676,335.1664940087574,320.80420297078723,331.6057434082031,6804500,146.05450453366188,149.00826615085418,144.93951060088102,148.40185546875,9943900,254.5058648577553,260.4940135455425,252.48338707008378,259.49267578125,5007900,378.61031016462425,387.97010607095405,376.86964177115533,386.378662109375,23839200,518.4945722506925,531.7986929533369,515.5799524923516,529.3302001953125,97866300,69.38616695712712,70.30596153612429,69.0241154690004,69.89498901367188,19988200,185.46580802047046,198.85999394662434,185.42593581806156,197.4747314453125,87435900
2025-04-14,159.5593589601424,161.27462328630523,157.12607630131762,158.63192749023438,30333000,186.83999633789062,187.44000244140625,179.22999572753906,182.1199951171875,48002500,462.8054576620582,463.3933522712816,451.01761274443425,455.850341796875,43941200,94.60850136428198,94.85123663468895,94.44343575055888,94.7735595703125,7940600,114.08928762467488,114.26925525660798,109.05020155855789,110.68990325927734,264705000,233.76711210699779,236.4094323607213,230.34588838919925,231.42056274414062,13017800,163.7327108168788,166.74193400668685,162.49766337608278,165.78134155273438,9877300,334.5995511231029,337.78231152034897,331.3471601589774,333.37615966796875,5011800,148.2649216925591,151.2773647384471,147.85413603958705,150.9741668701172,10685300,264.142411118441,264.4398534564137,259.2150825826644,261.8819885253906,4039900,391.1232211496066,392.54558862795363,382.1612557582716,385.7420654296875,19251200,539.3528832417228,539.580938661594,529.2508571038156,534.4654541015625,68034000,69.76778556284995,71.09856013349723,69.40573407370118,70.89306640625,13930200,210.71943358737073,212.21432171985006,200.4744681359889,201.829833984375,101352900
2025-04-15,158.6917731015249,159.2103301054895,154.78257030571797,155.87953186035156,27551500,181.41000366210938,182.35000610351562,177.92999267578125,179.58999633789062,43642000,456.9065795217768,460.7328968756089,454.52507867632215,456.3585205078125,35404200,94.76386141181855,95.11340084297511,94.67648025787622,94.96775817871094,10074400,110.94986159507806,113.59938217981927,110.4799456735416,112.17963409423828,228966900,232.7811727531539,235.29531563163073,229.54728057723042,229.85292053222656,10912900,165.7911473532041,166.79095626444155,164.94817414503837,165.13441467285156,8765000,334.9078528169676,337.56349685603044,333.1971082411184,334.00274658203125,4386200,152.2847744804066,152.87161966956302,148.76374811774744,150.25039672851562,10847700,261.98115378410324,264.11268786784876,260.89059231515876,261.42596435546875,4680400,386.4383315419063,389.80031299588615,382.11152127039287,383.67315673828125,17199900,535.0106570692674,538.5399188279399,532.175363851926,532.9684448242188,56892900,71.05942003369738,71.0691997614917,70.17875927853916,70.31575012207031,14965500,201.1720967653651,202.81646776904176,199.11911932089467,201.45114135742188,51343900
2025-04-16,152.67836778458886,155.46067741277207,151.09273508921532,152.90773010253906,28187400,176.2899932861328,179.10000610351562,171.41000366210938,174.3300018310547,51875300,447.43041565591307,451.00762332139715,436.2005738134235,442.5976867675781,48980600,95.03571421987473,95.33671100449922,94.88036749257525,95.26874542236328,10105000,104.53103311878802,106.77062454919468,100.4317709352981,104.47103881835938,397016900,228.73880396905287,230.29659590484752,224.72600824712578,226.3824005126953,9322300,165.9381724033109,166.32045008376,162.5074699020121,163.09559631347656,5897500,333.19713759418903,335.40519148133495,327.09016653255986,329.546875,5850600,151.96200941909794,152.2163159627981,148.90067500656366,150.53404235839844,7986900,258.53101359321374,260.3353943045719,253.25669906727617,255.9929962158203,4295500,378.6401344902522,379.5750941222194,366.03768244767394,369.62841796875,21967800,527.0896882471153,533.2460954669957,515.7980102587055,521.1216430664062,83484800,70.80500521606305,71.10834101716941,69.85584903983097,70.13961791992188,15276200,197.68401406478426,200.01603598224625,191.71442177543545,193.6079559326172,59732400
2025-04-17,153.86508310192784,154.25400844452392,148.09103529003713,150.74371337890625,33046600,176.0,176.2100067138672,172.0,172.61000061035156,44726500,445.57707652380003,446.1549970317344,439.78774529190997,442.51800537109375,44837000,95.21049002286752,95.25904004508891,94.96775472714721,95.02601623535156,5589400,104.43104243972901,104.45104308202083,100.03184700877077,101.4715805053711,292517500,227.5556737150443,231.04590571903626,227.30918793654973,228.69937133789062,9557900,164.21301983793367,168.25144188079534,164.03659089354093,167.25164794921875,7227100,329.28828516596843,332.5207946144651,326.6724342018811,327.83612060546875,5655900,150.77855164895374,155.94273528763318,150.77855164895374,154.0159454345703,10981100,256.90509295914194,258.7094735480521,255.12052975655826,256.5283508300781,3401000,371.757014425277,372.32398224080106,364.9336092793292,365.81884765625,21120200,523.0845951885916,526.5840872057769,519.3867572764926,521.8651733398438,79868100,70.35488418017336,71.85200357695798,70.17875204729043,71.43124389648438,20754500,196.5279673080365,198.15241736523095,193.75744237056688,196.3087158203125,52164700
2025-04-21,148.46999532680982,148.53979463690146,145.6976525525358,147.26332092285156,26049100,169.60000610351562,169.60000610351562,165.2899932861328,167.32000732421875,48126100,436.6688946094812,437.51584230875216,426.40556828000206,431.5671081542969,44149300,94.77356788045664,94.98717612237566,94.45315551757812,94.45315551757812,7925700,98.75207336541831,99.42195758129023,95.02275450080649,96.89241790771484,288501100,227.38806426261334,228.55146991109476,223.15835989610855,225.7711181640625,8716200,167.5643129706759,167.6234892007177,162.03110971318088,163.48098754882812,8062400,327.22941600835236,327.37860268054504,314.94587410879916,318.3773193359375,6362300,154.495208400845,154.7592752985423,152.07938580573637,153.47801208496094,6285400,254.03000505004536,254.2976759221751,247.7940028882354,250.43116760253906,5523200,360.88536094814043,362.53651305850417,353.7734925946294,357.205078125,20807300,516.6605060954281,517.1958826970866,504.070170487947,509.4433898925781,69368100,71.80308390329476,71.89115371327699,70.27661020772067,71.20619201660156,16037200,192.61134997705832,193.13954254760668,189.16313478921086,192.50172424316406,46742500
2025-04-22,148.47995987784566,151.77087479980403,148.13091768280205,151.0528564453125,26971800,169.85000610351562,176.77999877929688,169.35000610351562,173.17999267578125,56607200,437.2568260974721,445.9856002161295,436.06108861931057,442.89666748046875,52304400,94.77356470978621,94.92891143927083,94.61821057260862,94.62792205810547,6521400,98.76207440379943,99.79188628205247,97.26234659010818,98.87205505371094,241004800,228.71906528837357,232.67270656039176,228.11763942409857,232.2783203125,10701400,163.5894812051201,166.4596487418237,162.28754395345447,165.5818328857422,7907400,322.1170554094882,330.77024642076236,320.65499570515385,329.6164855957031,5435500,154.09418485449442,155.23851941896694,152.83247231032033,154.289794921875,7136300,253.4252137250814,257.97579984959015,253.07822794024094,256.8059387207031,3802300,361.44235434917846,365.80892977570767,357.94110461161955,364.864013671875,19485000,515.6493363944684,524.7302260402327,514.7075262081219,522.6979370117188,75948100,71.43124423859419,72.78158562020361,71.35296163128457,72.31190490722656,15613500,195.45165216386687,200.9030125684292,195.3021694205859,199.059326171875,52976400
2025-04-23,155.1814586711159,157.09616926384234,153.38641273519517,154.92218017578125,31128800,183.4499969482422,187.3800048828125,180.19000244140625,180.60000610351562,63470100,456.53786014306723,461.7292918835912,451.26669636006665,452.9407043457031,55801100,95.47264431594684,95.60857548327581,94.81240404276626,94.86094665527344,13376700,104.5010295750129,104.78098517141211,102.00148324580945,102.69136047363281,247526000,236.84324673802962,243.32088491933087,236.6263380579327,237.4939727783203,14126800,164.12208425649763,164.3292161125792,160.87712887719692,163.4612579345703,9309200,335.4250450938994,339.4134739440098,331.40680926410244,332.57049560546875,8906000,153.05743954619226,153.65405995813353,150.94481498022725,151.97178649902344,9099400,263.6467117075011,266.0756880539734,260.31557526662266,261.1781005859375,6842700,374.05472426245655,378.3616523034824,371.0309260243866,372.3936462402344,20545500,535.7641184612734,540.7209502963145,529.2706808590098,530.79736328125,90590700,71.71501291761317,72.36082576275518,70.82456505885999,71.72480010986328,16353900,205.29797863560773,207.29116289420588,202.10888686320854,203.9027557373047,52929200
2025-04-24,155.7199692710382,159.15049822016638,155.36096007364648,158.8413543701172,45894000,180.9199981689453,186.74000549316406,180.17999267578125,186.5399932861328,43763200,454.8538775624891,465.9940433908054,454.2061687513021,465.6851501464844,45956100,95.21046897686692,95.3949501312972,95.15221488923282,95.38523864746094,8524400,103.46121375263034,106.52065568558213,103.09127819009328,106.41067504882812,220815000,236.36999583866177,242.01944538917732,234.2403552074537,241.20111083984375,9055200,158.30285286655385,158.7565623690021,154.43651708228148,157.34613037109375,20077700,331.48640498846805,334.9576133432302,329.4673309367854,333.9033203125,8055200,152.3825736708444,152.48037124442914,150.0743390121412,151.53164672851562,8310400,261.63412671369,266.938197222139,261.12852618966275,266.680419921875,3487600,373.696621578229,386.37863321068227,373.18933139938025,385.2347412109375,22232300,532.086138426331,542.7036942188355,530.8271442598516,541.9700927734375,64150400,71.45081825648467,71.85201105972553,70.7462971170235,70.96156311035156,16893900,204.1917605029567,208.11833592046503,202.248408894664,207.65989685058594,47311000
2025-04-25,164.61541287682232,165.6425750916004,160.59649729347288,161.51397705078125,56034000,187.6199951171875,189.94000244140625,185.49000549316406,188.99000549316406,36414300,465.30650394037264,471.40469766730706,463.7321457882604,470.8765869140625,38697100,95.60856731633613,95.76391403385956,95.50176320717335,95.73478698730469,9058900,106.83061166162848,111.89969145813895,105.71081975581805,110.98986053466797,251064700,241.21096266132238,242.1673286292997,238.35173381630173,240.12643432617188,8588600,157.69135654734797,159.58507124951683,155.61024040774095,158.8157501220703,12892800,332.9584442944002,334.55976524778504,330.3823864432966,333.3662414550781,4452800,150.9350546905758,151.50231947057802,149.10606230479286,151.18934631347656,8643600,266.55153831500485,268.5740312312105,265.1140062503246,268.3162841796875,3220900,384.93638434344297,390.068873110604,382.54918803088736,389.7605285644531,18973200,541.9305048307399,546.2924809922215,538.9960382976576,545.8860473632812,61119600,71.08878064997823,71.35297516796928,69.60144069068704,70.36468505859375,16316000,205.66670113907415,209.03518721035243,205.49728231156092,208.56678771972656,38222300
2025-04-28,161.98265861948803,162.70067694860023,158.16321987401656,160.1676788330078,29745800,190.11000061035156,190.22000122070312,184.88999938964844,187.6999969482422,33224700,471.34492884890216,473.1185867567387,464.36986487736374,470.7271423339844,33550800,95.65711293450819,96.02607528965883,95.63769737209151,95.9969482421875,4890800,109.67009093365705,110.3499678015911,106.00075133412535,108.71026611328125,207708500,241.12224659361283,243.3701956996928,237.45453699015647,239.80108642578125,7394300,158.83544470726767,160.33464096061272,158.19434886828768,159.63436889648438,8127000,334.9675212913477,337.5137414939198,333.2169835195772,335.693603515625,5422900,152.0891629402875,152.3923608129567,150.44602030488312,151.9424591064453,5815200,268.693018072507,269.9223920368681,265.77825841954973,268.70294189453125,2507700,389.86991018310994,390.6457497092271,384.5783015368256,389.0741882324219,16579400,546.6295538469604,548.770878725811,540.3145544882295,546.0941772460938,47613800,70.53102995330039,70.70716212024612,69.77757278036074,70.24726104736328,15997500,209.28436685718972,210.77925519188395,206.75302930142868,209.42388916015625,38743100
2025-04-29,159.87849612757626,160.29733764803302,157.086204107764,159.71893310546875,26809000,183.99000549316406,188.02000427246094,183.67999267578125,187.38999938964844,41667300,468.4951374553907,474.722873222181,467.91718654726753,473.8360290527344,30613100,95.8901449365094,96.22997283935547,95.88043345137302,96.22997283935547,6731100,107.65046012276234,110.1799998026459,107.42050613077843,109.00021362304688,170444300,238.78556197088412,241.80254545200498,238.29259042052325,241.181396484375,7216800,159.08203480961419,160.16698252202323,157.02064920594285,160.03875732421875,8266200,336.6782707098348,340.42797050811583,334.64924102257464,339.6820068359375,5519500,152.0402567091757,153.5758264827086,150.90569731365886,152.49017333984375,5246700,267.810663051741,270.9236872136523,267.74125681186166,270.3189392089844,2209100,389.2134328165618,392.99318803647833,388.2983555925269,391.9388427734375,14974000,544.1709145104755,550.6544896169489,543.8140371215516,549.5342407226562,47775100,69.66014383696945,71.1474760627952,68.76969596759507,70.79521179199219,16244100,207.978817902887,211.51672307140856,207.6599011161091,210.490234375,36827600
2025-04-30,157.54493703861002,158.83139304877153,154.97204023505506,158.36268615722656,34981100,182.1699981689453,185.0500030517578,178.85000610351562,184.4199981689453,55176500,465.4659581608863,475.5000933242452,460.7826887017505,473.7762451171875,46810600,96.11345107915086,96.28822076193794,96.00664697257585,96.142578125,7370300,104.45104108413872,108.90023040771484,104.06111247501677,108.90023040771484,235044600,237.8193419445802,241.77296836252717,235.07840628381982,241.181396484375,12991700,160.2261606873367,160.9264478646976,157.76038408380762,160.3445281982422,12475500,332.6401489550401,344.65512474573467,331.4465948455413,343.640625,9526700,154.729936358785,154.729936358785,151.6196956897791,152.8813934326172,9598200,266.7993718236899,271.1715106176253,263.96394268037886,270.4775390625,4039500,388.21877036685504,394.54487238441686,382.39003252749313,393.15234375,36461100,542.8425243498715,551.7152660165827,536.8447695388113,549.7523193359375,93101500,71.77372473459234,71.90093584389358,70.14940161542246,70.99092102050781,21074700,208.58674127234366,212.8521544830753,205.96569903614,211.7758331298828,52286500
2025-05-01,160.00812396444732,161.5039930234171,158.47237175928248,160.8557891845703,30203200,190.6300048828125,191.80999755859375,187.5,190.1999969482422,74266000,481.68795952250036,485.4445187613678,479.0274574431888,479.964111328125,43316500,96.27018758182386,96.30915242620225,95.73443026135133,95.88054656982422,6912600,113.05947899879722,114.9191420385801,111.27980327057723,111.5897445678711,236121500,239.42642201137784,244.957563478491,238.76584193081504,243.41949462890625,8689600,158.4606771142284,159.1412338899251,156.87271632090494,157.78997802734375,6792800,343.72018550738096,343.85944664171933,338.2895779816881,340.6070556640625,5849900,151.60012441355764,151.6881467104672,149.996097887694,151.0719757080078,7325800,272.916448198597,274.8992762239444,271.89529297576524,272.1629638671875,3238000,428.81116623183453,434.65981700987567,422.6342884776108,423.1316223144531,58938100,555.5319968692943,559.2000647311057,553.0436574695955,553.6483764648438,63186100,70.45273697702824,70.4918782823128,69.69928738026223,69.75799560546875,18034200,208.3674918385056,213.82881264887993,208.18809734114114,212.59304809570312,57365700
2025-05-02,162.95997467027814,164.51567601619934,161.42420728854916,163.57826232910156,25715000,191.44000244140625,192.8800048828125,186.39999389648438,189.97999572753906,77903500,484.8068330037864,489.1612611202772,483.10290255126364,487.0886535644531,39218100,95.52013823169122,95.79288474167518,95.2863565705314,95.4129867553711,9879200,114.15928352450368,115.37906338859757,113.34943293159324,114.4792251586914,190194800,247.72805089612243,250.0548771482027,245.9533654016641,248.96047973632812,7165000,158.72696197871076,159.5949201464382,157.71106323689608,158.3225860595703,5750200,345.3513492912497,348.20589880652943,344.25726314776085,345.72930908203125,6113700,152.6466653127277,153.28240181632026,151.63924427882918,152.695556640625,5974500,275.1372107341493,277.1993688598142,274.2449441581937,276.4062194824219,3170800,429.43779144193553,437.0967443095362,427.69712309519423,432.95892333984375,30757400,559.8543793028188,563.4728911995644,557.5246922514075,561.8668823242188,60717300,69.96348198105291,70.27660495843439,69.57207639296588,70.11026000976562,12629600,205.38767599056177,206.28461806468735,201.4710760745947,204.65020751953125,101010600
2025-05-05,162.551092409754,164.93450965911595,162.27186475669814,163.7577667236328,21341800,186.50999450683594,188.17999267578125,185.52999877929688,186.35000610351562,35217500,482.87372581995743,487.2879376271539,482.37550695931134,484.198974609375,28309500,95.36428529234658,95.37402836239917,95.12076056352639,95.24739074707031,14273800,112.88951601094917,114.64919116473993,112.63956137373921,113.79934692382812,133163200,247.64915944923072,251.5732234834037,247.06745668062948,249.009765625,5450700,158.68752884704355,158.70725927513263,155.85682193749486,156.65573120117188,7576200,345.1325443557013,349.1607362623204,344.2572754097344,346.76373291015625,3865300,153.23349550584211,153.35085857129926,151.33604635245678,151.60012817382812,5464100,274.2746694890869,276.4458685096867,274.016922429968,274.83978271484375,2820800,430.5617862640975,437.15643772408293,429.80582912695047,433.8442077636719,20136100,557.7130106117388,561.7578025218996,556.850526672483,558.6448974609375,38659200,70.12982557541245,70.25703668171249,69.48401271316501,70.1591796875,11932700,202.40787903175757,203.4044712176219,197.5345438511527,198.21221923828125,69018500
2025-05-06,161.72339340187466,164.3461554362482,160.74609651363122,162.7804718017578,21277200,184.57000732421875,187.92999267578125,183.85000610351562,185.00999450683594,29314100,477.85168296536403,483.32211645922314,476.48656811897325,479.6950988769531,32786300,95.24738899981784,95.48117065429688,95.12075881859687,95.48117065429688,11730100,111.45977773347964,114.71918078517231,110.79989381468877,113.51940155029297,158525600,246.48576466704802,249.09850775479987,245.49982160837982,245.74630737304688,6369900,155.87653425415712,157.5236863443362,155.49187368846367,157.06997680664062,7703800,344.53577437972086,347.76828386720285,343.89923444900063,345.82879638671875,3438500,151.42408543570903,152.48038288598428,150.31886680876866,151.08175659179688,8644200,272.2125408051975,274.72081693724135,271.59786898513545,272.6091003417969,2444000,429.8953841273505,435.39589519237757,428.8708776295015,430.99945068359375,15104200,553.1130409863903,558.486229861133,552.151444635027,553.9755249023438,48264700,70.13960778265779,70.3548812099196,69.63078578994438,70.17874908447266,12705500,197.53454585917262,199.96621804369693,196.34859871285207,197.83351135253906,51216500
2025-05-07,163.62812539619352,164.5455898895658,147.43284488902702,150.96310424804688,127490100,185.55999755859375,190.99000549316406,185.00999450683594,188.7100067138672,43948600,480.3626833864985,484.06943292672264,475.08157562625235,481.5783386230469,38006300,95.61756080870047,95.79289149308876,95.54936674461321,95.6272964477539,6557000,113.02949042053457,117.65864757290291,112.25962586336117,117.03875732421875,206758800,246.33787880460858,248.90132172618286,245.33221267408402,245.88433837890625,8724100,156.8431277300879,157.85902652120038,156.36968777022278,157.1094207763672,6430000,346.82341912771193,349.26021579129196,345.3414171957567,347.96722412109375,5454000,151.34584070987484,154.47564690871295,151.11109964842703,153.8496856689453,7853100,273.39231765567297,274.84969735705266,271.2310122732058,273.7392883300781,2694800,431.5266230555768,435.7837995157977,428.8111693588705,431.03924560546875,23295300,555.3139314189718,558.9522292842823,551.239369394788,556.3052978515625,55588000,70.17875943044922,71.12791560942759,70.12983092960744,70.84414672851562,15018200,198.49125449640593,198.7603386318323,192.59143085844198,195.58120727539062,68536700
2025-05-08,154.57315149382438,155.50058309873845,152.47892851591033,153.85513305664062,57498700,191.42999267578125,194.3300018310547,188.82000732421875,192.0800018310547,41043600,486.78973347402933,490.9448922772597,482.4452794741909,486.55059814453125,39577600,95.66625072179569,95.6857368613191,95.12075772369532,95.13050079345703,7814200,118.22854670795566,118.658469001105,115.82898059800607,117.34870910644531,198428100,248.03371181647788,252.283124152028,248.01398874215974,249.90699768066406,8320100,156.2118868898112,157.80970534041288,155.84694171227522,156.47817993164062,7230800,350.1056599610006,353.4177257182288,349.06132283256784,349.37957763671875,4156400,152.40214527805017,153.58559595738635,151.3849489880782,152.2456512451172,7606100,275.7122387769256,278.4584446582109,274.1259703296936,275.89068603515625,2781500,435.59484674174973,441.3042603502225,433.3369618444988,435.8335876464844,23491300,560.3598961984284,565.3861307660613,556.8504811637198,560.1814575195312,65130800,70.64843594125327,70.91263788520205,69.60143028900733,69.64057159423828,14371100,197.04619801698016,199.3682595147921,194.0165494128041,196.81698608398438,50478900
2025-05-09,153.7454179749914,154.62299934708025,151.78084208678038,152.32933044433594,32435300,193.3800048828125,194.69000244140625,191.16000366210938,193.05999755859375,29663100,488.46373075344206,489.789009962343,484.4680361370782,486.2317199707031,27767400,95.325321308887,95.43247278508295,95.20842676255005,95.22791290283203,5739200,117.32869985728382,118.20854502226882,115.18908887008638,116.62882995605469,132972200,250.92251356291578,251.91831065658968,248.7928729020058,249.52247619628906,5087600,155.85679664160338,156.9516019492993,155.2551466067452,155.50172424316406,6453200,349.93656034832185,351.8959597098463,348.78282977450584,350.64276123046875,3086600,152.0109098935498,152.636871099945,150.43622413501134,150.8372344970703,6520400,276.663950469383,277.219139812783,274.8694937959741,275.58331298828125,2151200,437.6537503899646,438.38979471116045,433.55572467490674,436.3905334472656,15324200,561.5892516710271,562.6004648206437,557.9013974918248,559.4677734375,37603400,69.46444818158986,69.62101342218601,68.94583888663786,69.00454711914062,11228900,198.32183886048443,199.85658408831688,196.86680762308345,197.8534393310547,36453900
2025-05-12,157.0562755246952,158.66184216787673,155.81968502629073,158.0236053466797,44138800,210.7100067138672,211.66000366210938,205.75,208.63999938964844,75205000,505.1839413174901,506.08075957729017,499.69359025194126,506.0408935546875,45090600,94.92594996356101,95.13051730513986,94.80906283327138,94.9064712524414,10768200,121.94787211512306,122.9776840209961,120.25817629208265,122.9776840209961,225023300,259.20441383845855,259.8945859876247,255.0634712092411,256.39447021484375,9603900,155.2748733876335,158.84532805918576,154.54501316215982,158.69737243652344,7378400,357.2072085072865,359.94240866134515,349.2403067091233,353.9349060058594,7985400,148.68550877850797,151.95224368747142,147.86392248642818,150.75900268554688,9023800,284.3176836563327,284.803466796875,281.928372470996,284.803466796875,4184800,443.5621064267163,446.9738092745622,437.43494989219903,446.8644104003906,22821900,576.4498296839446,577.9666494201874,572.0580835025086,577.9567260742188,78993600,68.64249908126463,68.81863123399306,67.22365466610749,68.03582000732422,21539000,210.52675192915717,210.82612467262763,206.31561695740214,210.3471221923828,63775800
2025-05-13,158.35270013902556,160.12781218093087,155.72995326636035,159.09066772460938,42382100,211.0800018310547,214.83999633789062,210.10000610351562,211.3699951171875,56193700,507.34623920694446,515.5469326874095,506.60888501619945,513.7533569335938,53269600,94.97465419238867,95.02336211597084,94.72138636697562,94.8090591430664,6305500,124.95732666651305,131.19619232916256,124.44741706637032,129.9064178466797,330430100,257.3607489039017,259.96365336015776,256.72976091028096,259.31292724609375,8589000,157.82943227901438,158.51984671463705,155.2058423737423,156.5570831298828,7780800,354.1939629754626,357.53147415475826,353.25746657521245,354.8116760253906,5406200,148.37252421558608,148.37252421558608,144.83193209963198,145.1840362548828,10549600,285.14056311445563,287.85705802057714,284.555632491077,286.73675537109375,3286800,445.392292323668,448.2668964878236,442.9851831830833,446.74505615234375,23618800,578.3730584556538,583.9941496422729,577.8080328415324,581.7734985351562,67947200,68.09452425652164,68.19238125321668,67.39000315222596,67.47806549072266,14389100,209.98788789546765,212.95164926547025,208.56089957562318,212.48263549804688,51909300
